2025-07-17 07:10:48.274755+00:00 - Proctoring video uploaded
2025-07-17 07:10:49.935860+00:00 - Proctoring video uploaded
2025-07-17 | 00:10 | unauthorized_object_detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:00 | Talking detected
2025-07-17 | 02:01 | Talking detected
2025-07-17 | 02:01 | Talking detected
2025-07-17 | 02:01 | Talking detected
2025-07-17 | 02:11 | Talking detected
2025-07-17 | 02:11 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 02:12 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:19 | Talking detected
2025-07-17 | 05:20 | Talking detected
2025-07-17 | 05:20 | Talking detected
2025-07-17 | 05:20 | Talking detected
2025-07-17 | 05:20 | Talking detected
2025-07-17 | 05:20 | Talking detected
2025-07-17 | 05:20 | Talking detected
2025-07-17 | 05:20 | Talking detected
2025-07-17 | 05:20 | Talking detected
2025-07-17 | 05:20 | Talking detected
2025-07-17 | 05:20 | Talking detected
2025-07-17 | 05:20 | Talking detected
2025-07-17 | 05:20 | Talking detected
2025-07-17 | 05:21 | Talking detected
2025-07-17 | 05:21 | Talking detected
2025-07-17 | 05:20 | Talking detected
2025-07-17 | 05:21 | Talking detected
2025-07-17 | 05:21 | Talking detected
2025-07-17 | 05:21 | Talking detected
